time,Avior,Josephine
2126,258,23
2127,69,5
2128,318,0
2129,903,0
2130,147,0
2131,897,9
2132,754,0
2133,520,20
2134,856,176
2135,698,0
2136,641,56
2137,891,5
2138,552,5
2139,482,0
2140,705,13
2141,1275,9
2142,294,0
2143,222,111
2144,421,155
2145,96,28
2146,1019,16
2147,305,8
2148,416,0
2149,88,25
2150,4,213
2151,338,146
2152,104,8
2153,106,9
2154,8,0
2155,63,8
2156,42,0
2157,10,0
2158,0,130
2159,4,4
2160,0,0
2161,0,17
2162,18,49
2163,357,0
2164,53,0
2165,78,19
2166,254,0
2167,431,0
2168,654,31
2169,811,53
2170,281,465
2171,582,236
2172,658,243
2173,368,175
2174,467,543
2175,1369,934
2176,515,85
2177,1241,113
2178,520,43
2179,385,45
2180,357,14
2181,632,44
2182,776,157
2183,305,114
2184,1010,322
2185,73,222
2186,79,64
2187,31,133
2188,194,171
2189,79,77
2190,222,286
2191,0,286
2192,362,122
2193,397,321
2194,102,9
2195,43,6
2196,92,122
2197,317,54
2198,186,28
2199,559,91
2200,581,21
2201,4,25
2202,174,66
2203,687,18
2204,123,0
2205,0,0
2206,383,164
2207,336,547
2208,414,780
2209,481,743
2210,285,434
2211,899,76
2212,354,39
2213,33,16
2214,28,0
2215,174,161
2216,232,742
2217,716,415
2218,16,454
2219,338,271
2220,456,55
2221,558,221
2222,374,0
2223,85,49
2224,187,315
2225,373,14
2226,307,39
2227,582,229
2228,154,83
2229,0,0
2230,91,0
2231,7,157
2232,15,344
2233,179,41
2234,241,533
2235,913,351
2236,453,325
2237,417,388
2238,504,215
2239,290,227
2240,1101,987
2241,942,284
2242,460,302
2243,818,294
2244,269,555
2245,502,301
2246,152,131
2247,124,385
2248,107,0
2249,362,0
2250,0,26
2251,68,59
2252,0,0
2253,543,0
2254,875,14
2255,71,0
2256,767,17
2257,31,33
2258,42,4
2259,50,17
2260,76,5
2261,32,11
2262,166,0
2263,82,0
2264,54,51
2265,68,87
2266,99,11
2267,302,38
2268,220,67
2269,840,398
2270,353,138
2271,64,283
2272,484,41
2273,217,0
2274,180,4
2275,225,21
2276,399,11
2277,170,4
2278,902,30
2279,507,6
2280,227,0
2281,948,25
2282,971,122
2283,884,1224
2284,534,1260
2285,368,83
2286,164,153
2287,158,720
2288,142,193
2289,95,5
2290,103,144
2291,21,146
2292,5,28
2293,14,10
2294,4,267
2295,11,163
2296,0,97
2297,25,25
2298,0,4
2299,0,6
2300,0,4
2301,28,48
2302,164,185
2303,339,506
2304,453,819
2305,167,390
2306,223,450
2307,595,98
2308,318,0
2309,178,0
2310,17,10
2311,184,11
2312,201,17
2313,360,26
2314,502,24
2315,72,145
2316,232,14
2317,124,11
2318,64,53
2319,287,73
2320,538,645
2321,666,616
2322,545,196
2323,118,527
2324,279,375
2325,916,151
2326,872,67
2327,853,154
2328,253,582
2329,16,381
2330,181,85
2331,117,209
2332,0,203
2333,46,264
2334,228,314
2335,347,134
2336,54,384
2337,392,253
2338,592,156
2339,541,181
2340,38,180
2341,52,265
2342,839,181
2343,397,859
2344,329,519
2345,703,532
2346,232,266
2347,392,884
2348,236,147
2349,189,219
2350,192,33
2351,427,124
2352,274,707
2353,161,186
2354,258,156
2355,73,152
2356,75,224
2357,355,262
2358,186,191
2359,86,62
2360,39,17
2361,59,76
2362,23,183
2363,548,172
2364,294,17
2365,519,80
2366,200,99
2367,423,10
2368,467,5
2369,185,8
2370,0,0
2371,0,0
2372,0,0
2373,0,51
2374,0,0
2375,0,0
2376,0,0
2377,0,25
2378,52,14
2379,31,38
2380,118,47
2381,0,9
2382,0,0
2383,0,0
2384,0,50
2385,0,36
2386,0,16
2387,57,113
2388,206,345
2389,409,621
2390,65,316
2391,70,82
2392,5,119
2393,150,173
2394,42,132
2395,50,113
2396,157,118
2397,483,12
2398,293,18
2399,92,7
2400,13,24
2401,377,4
2402,97,8
2403,31,0
2404,9,0
2405,0,5
2406,114,4
2407,132,0
2408,128,0
2409,720,27
2410,491,23
2411,678,36
2412,456,9
2413,420,6
2414,305,0
2415,190,4
2416,32,0
2417,106,19
2418,451,4
2419,53,0
2420,316,47
2421,1285,820
2422,804,280
2423,616,316
2424,162,651
2425,331,506
2426,536,596
2427,175,774
2428,230,244
2429,208,473
2430,912,551
2431,1005,111
2432,272,8
2433,376,457
2434,783,543
2435,425,274
2436,344,366
2437,366,187
2438,375,87
2439,355,492
2440,271,156
2441,880,47
2442,1256,20
2443,826,161
2444,690,70
2445,328,156
2446,438,553
2447,429,144
2448,160,429
2449,298,205
2450,567,119
2451,356,141
2452,1239,11
2453,663,219
2454,456,303
2455,878,460
2456,556,150
2457,878,248
2458,221,310
2459,675,589
2460,881,229
2461,562,580
2462,497,92
2463,115,8
2464,12,200
2465,285,330
2466,233,162
2467,417,434
2468,363,493
2469,1194,82
2470,1228,113
2471,906,280
2472,285,246
2473,722,128
2474,637,415
2475,443,205
2476,1030,227
2477,382,39
2478,447,50
2479,93,140
2480,315,259
2481,123,526
2482,204,506
2483,30,144
2484,377,542
2485,557,4
2486,248,425
2487,102,106
2488,467,88
2489,287,14
2490,169,7
2491,97,28
2492,52,188
2493,561,321
2494,1153,328
2495,671,119
2496,274,0
2497,423,73
2498,818,55
2499,1055,1149
2500,148,362
2501,474,318
2502,837,281
2503,399,134
2504,58,0
2505,204,21
2506,0,0
2507,163,0
2508,136,26
2509,130,0
2510,238,0
2511,373,0
2512,297,0
2513,314,20
2514,352,9
2515,566,57
2516,1027,297
2517,961,321
2518,686,401
2519,175,157
2520,328,228
2521,192,289
2522,598,506
2523,1555,535
2524,961,1382
2525,92,70
2526,528,0
2527,789,162
2528,48,343
2529,297,6
2530,34,0
2531,294,6
2532,363,7
2533,532,142
2534,132,4
2535,318,11
2536,130,161
2537,247,0
2538,1406,5
2539,1480,8
2540,250,9
2541,765,0
2542,406,0
2543,517,199
2544,741,149
2545,204,47
2546,491,114
2547,739,0
2548,791,39
2549,0,0
2550,269,0
2551,143,0
2552,786,25
2553,982,10
2554,870,695
2555,237,64
2556,416,12
2557,273,71
2558,64,11
2559,784,13
2560,782,145
2561,490,24
2562,598,0
2563,591,0
2564,341,0
2565,54,0
2566,111,0
2567,21,0
2568,0,0
2569,0,0
2570,0,0
2571,0,0
2572,0,0
2573,0,0
2574,15,0
2575,0,0
2576,0,0
2577,0,0
2578,0,0
2579,0,0
2580,0,0
2581,0,0
2582,0,0
2583,0,0
2584,0,0
2585,0,0
2586,0,0
2587,0,0
2588,0,0
2589,0,0
2590,0,0
2591,0,26
2592,4,15
2593,0,15
2594,0,0
2595,0,0
2596,0,4
2597,0,4
2598,0,47
2599,0,4
2600,0,0
2601,0,0
2602,0,0
2603,0,0
2604,0,0
2605,0,0
2606,0,0
2607,0,0
2608,0,0
2609,0,0
2610,0,4
2611,73,0
2612,0,0
2613,0,0
2614,0,0
2615,0,0
2616,0,0
2617,0,0
2618,0,0
2619,0,5
2620,0,4
2621,0,11
2622,0,0
2623,0,0
2624,0,8
2625,0,10
2626,0,4
2627,0,0
2628,0,0
2629,0,0
2630,0,0
2631,0,0
2632,0,4
2633,0,87
2634,0,167
2635,0,153
2636,0,124
2637,0,93
2638,0,25
2639,0,337
2640,0,12
2641,0,0
2642,0,0
2643,0,16
2644,0,64
2645,0,198
2646,4,126
2647,0,90
2648,0,5
2649,0,0
2650,0,0
2651,0,192
2652,0,253
2653,0,121
2654,0,0
2655,0,0
2656,0,0
2657,0,0
2658,0,4
2659,0,10
2660,0,13
2661,0,4
2662,0,0
2663,0,0
2664,0,0
2665,0,0
2666,0,0
2667,0,0
2668,0,0
2669,0,0
2670,0,0
2671,0,0
2672,0,0
2673,18,0
2674,0,0
2675,4,0
2676,28,0
2677,0,0
2678,0,0
2679,0,0
2680,0,0
2681,0,0
2682,22,0
2683,0,0
2684,0,0
2685,0,0
2686,0,0
2687,15,0
2688,22,0
2689,31,0
2690,0,0
2691,0,0
2692,0,4
2693,0,0
2694,0,0
2695,0,0
2696,0,0
2697,0,0
2698,0,0
2699,0,0
2700,0,0
2701,0,0
2702,0,0
2703,0,0
2704,0,0
2705,0,0
2706,0,0
2707,0,0
2708,0,0
2709,0,0
2710,4,0
2711,0,0
2712,0,0
2713,0,0
2714,0,0
2715,0,4
2716,0,0
2717,0,0
2718,0,0
2719,0,4
2720,0,0
2721,6,0
2722,0,0
2723,0,0
2724,0,0
2725,0,0
2726,0,0
2727,0,0
2728,0,0
2729,0,0
2730,0,0
2731,0,11
2732,0,0
2733,47,0
2734,0,0
2735,0,0
2736,0,11
2737,0,0
2738,0,0
2739,0,22
2740,0,14
2741,0,0
2742,0,0
2743,0,4
2744,0,4
2745,0,0
2746,0,20
2747,0,0
2748,0,0
2749,0,0
2750,0,17
2751,0,0
2752,0,12
2753,0,0
2754,0,0
2755,40,0
2756,53,0
2757,0,0
2758,0,0
2759,0,0
2760,0,0
2761,10,0
2762,0,0
2763,0,0
2764,0,0
2765,0,19
2766,0,0
2767,0,0
2768,0,0
2769,0,0
2770,0,0
2771,4,0
2772,0,0
2773,64,0
2774,79,0
2775,0,0
2776,0,0
2777,0,0
2778,26,0
2779,0,0
2780,0,0
2781,0,0
2782,0,0
2783,0,0
2784,0,0
2785,0,0
2786,0,0
2787,0,0
2788,0,0
2789,0,0
2790,0,0
2791,0,0
2792,0,0
2793,0,0
2794,0,0
2795,0,0
2796,55,0
2797,0,0
2798,0,0
2799,0,0
2800,0,0
2801,0,0
2802,0,0
2803,8,0
2804,0,0
2805,0,0
2806,0,0
2807,0,0
2808,0,28
2809,0,4
2810,0,0
2811,0,0
2812,0,0
2813,0,0
2814,0,0
2815,4,0
2816,0,0
2817,0,0
2818,35,0
2819,0,0
2820,0,0
2821,0,0
2822,0,0
2823,0,0
2824,0,0
2825,178,6
2826,477,0
2827,438,10
2828,482,0
2829,289,0
2830,97,0
2831,112,8
2832,249,283
2833,120,456
2834,350,331
2835,567,490
2836,181,237
2837,171,8
2838,225,14
2839,171,0
2840,135,159
2841,353,0
2842,585,20
2843,200,250
2844,343,0
2845,331,0
2846,45,0
2847,53,0
2848,20,0
2849,24,0
2850,25,0
2851,9,0
2852,5,0
2853,0,0
2854,0,0
2855,0,0
2856,0,0
2857,0,0
2858,151,0
2859,23,0
2860,41,0
2861,0,6
2862,48,0
2863,33,0
2864,24,0
2865,0,0
2866,50,0
2867,64,22
2868,21,0
2869,0,0
2870,0,0
2871,0,0
2872,0,0
2873,0,0
2874,0,0
2875,0,0
2876,0,0
2877,0,0
2878,0,0
2879,0,0
2880,0,0
2881,0,0
2882,0,0
2883,0,0
2884,0,0
2885,0,0
2886,0,0
2887,0,0
2888,0,0
2889,0,0
2890,0,0
2891,0,0
2892,0,0
2893,0,0
2894,0,0
2895,0,7
2896,0,0
2897,0,0
2898,0,0
2899,0,0
2900,0,0
2901,0,0
2902,0,0
2903,0,31
2904,0,0
2905,0,0
2906,0,0
2907,0,6
2908,0,0
2909,0,5
2910,0,0
2911,0,0
2912,0,0
2913,0,0
2914,0,0
2915,0,0
2916,0,0
2917,0,0
2918,0,0
2919,0,0
2920,0,0
2921,0,0
2922,0,0
2923,0,0
2924,0,0
2925,0,0
2926,0,0
2927,0,0
2928,0,0
2929,0,0
2930,0,0
2931,0,5
2932,0,0
2933,0,0
2934,0,0
2935,0,0
2936,0,0
2937,0,0
2938,0,0
2939,0,0
2940,0,89
2941,0,816
2942,0,0
2943,0,4
2944,0,0
2945,0,0
2946,0,0
2947,0,0
2948,0,0
2949,0,0
2950,0,0
2951,0,0
2952,20,0
2953,42,0
2954,26,0
2955,33,0
2956,46,0
2957,21,0
2958,0,47
2959,0,7
2960,28,9
2961,0,13
2962,79,66
2963,15,0
2964,35,0
2965,50,0
2966,17,0
2967,9,0
2968,17,0
2969,24,17
2970,39,13
2971,0,0
2972,10,0
2973,33,20
2974,45,0
2975,18,0
2976,0,17
2977,0,260
2978,0,350
2979,0,19
2980,0,0
2981,0,0
2982,0,0
2983,11,0
2984,0,0
2985,0,0
2986,0,0
2987,13,0
2988,6,0
2989,0,15
2990,0,0
2991,0,0
2992,0,0
2993,0,0
2994,0,12
2995,5,0
2996,0,0
2997,0,0
2998,0,0
2999,0,0
3000,15,0
3001,0,0
3002,4,0
3003,17,0
3004,0,0
3005,20,0
3006,0,0
3007,0,0
3008,0,0
3009,0,0
3010,84,0
3011,0,0
3012,0,0
3013,0,0
3014,0,0
3015,0,0
3016,0,0
3017,0,0
3018,0,0
3019,0,0
3020,0,0
3021,0,0
3022,72,0
3023,0,0
3024,0,0
3025,14,0
3026,22,0
3027,0,0
3028,0,0
3029,0,0
3030,0,73
3031,0,307
3032,0,0
3033,0,0
3034,42,0
3035,0,0
3036,0,0
3037,0,0
3038,0,0
3039,0,0
3040,0,0
3041,0,0
3042,0,0
3043,18,0
3044,0,0
3045,0,0
3046,0,0
3047,0,0
3048,0,0
3049,0,4
3050,0,0
3051,0,0
3052,0,0
3053,0,0
3054,0,0
3055,0,23
3056,0,0
3057,0,0
3058,0,0
3059,0,0
3060,0,0
3061,0,0
3062,0,0
3063,22,0
3064,0,0
3065,0,0
3066,0,0
3067,0,0
3068,0,0
3069,0,0
3070,0,0
3071,0,0
3072,0,0
3073,0,0
3074,0,0
3075,32,0
3076,0,0
3077,21,11
3078,0,107
3079,0,0
3080,0,0
3081,0,0
3082,0,0
3083,0,0
3084,14,0
3085,0,0
3086,0,0
3087,0,0
3088,0,0
3089,0,0
3090,0,0
3091,0,0
3092,0,0
3093,30,6
3094,0,0
3095,0,159
3096,0,0
3097,0,0
3098,55,78
3099,0,0
3100,0,20
3101,0,0
3102,0,0
3103,0,0
3104,0,0
3105,0,0
3106,0,0
3107,0,0
3108,0,0
3109,0,35
3110,0,0
3111,27,9
3112,0,17
3113,0,14
3114,0,0
3115,20,0
3116,0,0
3117,0,0
3118,0,0
3119,0,0
3120,0,17
3121,54,4
3122,0,0
3123,0,0
3124,0,0
3125,0,0
3126,0,0
3127,0,0
3128,0,50
3129,0,4
3130,0,0
3131,0,0
3132,7,10
3133,0,195
3134,0,70
3135,0,60
3136,0,297
3137,0,107
3138,0,119
3139,0,182
3140,0,311
3141,0,264
3142,10,8
3143,0,112
3144,12,341
3145,0,349
3146,29,27
3147,36,176
3148,80,0
3149,34,52
3150,43,44
3151,12,0
3152,0,10
3153,41,36
3154,0,4
3155,4,225
3156,59,6
3157,190,4
3158,154,0
3159,223,149
3160,224,0
3161,248,0
3162,503,56
3163,340,77
3164,392,0
3165,182,0
3166,46,49
3167,262,33
3168,738,165
3169,994,350
3170,456,161
3171,273,0
3172,106,0
3173,11,20
3174,634,0
3175,271,0
3176,213,0
3177,249,6
3178,52,0
3179,22,58
3180,9,16
3181,0,0
3182,0,0
3183,0,0
3184,0,0
3185,0,0
3186,0,7
3187,0,0
3188,17,0
3189,0,0
3190,0,0
3191,4,0
3192,5,0
3193,0,0
3194,0,107
3195,0,13
3196,14,22
3197,0,0
3198,0,23
3199,0,0
3200,0,0
3201,0,0
3202,0,0
3203,0,0
3204,0,4
3205,0,0
3206,0,16
3207,0,30
3208,10,57
3209,55,420
3210,543,95
3211,502,505
3212,700,595
3213,1004,469
3214,945,424
3215,1210,492
3216,480,598
3217,253,11
3218,624,113
3219,929,481
3220,742,234
3221,515,297
3222,453,184
3223,176,487
3224,904,815
3225,558,385
3226,436,301
3227,245,673
3228,530,339
3229,228,31
3230,17,201
3231,345,404
3232,28,935
3233,1040,606
3234,599,801
3235,159,67
3236,252,184
3237,379,519
3238,415,131
3239,36,404
3240,394,374
3241,157,126
3242,51,78
3243,91,107
3244,48,249
3245,336,409
3246,219,503
3247,167,167
3248,56,507
3249,31,442
3250,373,86
3251,215,231
3252,93,593
3253,10,614
3254,95,660
3255,131,545
3256,128,0
3257,612,4
3258,777,32
3259,927,167
3260,173,176
3261,184,25
3262,371,0
3263,524,0
3264,345,0
3265,99,0
3266,80,16
3267,420,111
3268,56,37
3269,12,10
3270,0,7
3271,0,173
3272,125,139
3273,24,29
3274,62,120
3275,40,85
3276,149,42
3277,186,91
3278,197,21
3279,125,60
3280,85,70
3281,86,331
3282,11,0
3283,33,61
3284,0,13
3285,0,34
3286,0,38
3287,0,10
3288,0,23
3289,0,0
3290,5,12
3291,68,54
3292,131,11
3293,4,14
3294,11,246
3295,0,94
3296,0,0
3297,0,0
3298,0,0
3299,0,5
3300,0,11
3301,0,0
3302,0,11
3303,92,10
3304,35,0
3305,0,0
3306,0,6
3307,0,0
3308,244,54
3309,16,6
3310,91,0
3311,214,9
3312,127,45
3313,142,13
3314,602,4
3315,0,0
3316,0,0
3317,0,61
3318,31,16
3319,141,0
3320,39,414
3321,59,6
3322,15,33
3323,48,254
3324,151,381
3325,208,241
3326,83,409
3327,160,257
3328,100,132
3329,241,211
3330,1163,247
3331,1096,1095
3332,103,168
3333,530,436
3334,175,520
3335,350,571
3336,449,121
3337,98,422
3338,138,8
3339,371,13
3340,847,344
3341,852,138
3342,144,141
3343,746,23
3344,695,0
3345,1123,21
3346,601,272
3347,113,554
3348,437,212
3349,631,212
3350,681,661
3351,128,94
3352,561,125
3353,724,419
3354,344,479
3355,88,192
3356,245,135
3357,278,16
3358,0,19
3359,240,71
3360,123,23
3361,4,56
3362,29,42
3363,27,33
3364,364,118
3365,16,152
3366,0,468
3367,52,141
3368,191,101
3369,188,137
3370,314,210
3371,74,41
3372,41,4
3373,10,8
3374,57,0
3375,108,0
3376,353,107
3377,308,152
3378,454,160
3379,141,11
3380,297,37
3381,75,227
3382,247,485
3383,69,133
3384,4,96
3385,419,14
3386,171,75
3387,105,63
3388,85,10
3389,117,131
3390,74,190
3391,142,58
3392,127,145
3393,91,92
3394,406,533
3395,222,197
3396,221,155
3397,127,285
3398,107,596
3399,585,232
3400,16,202
3401,8,490
3402,23,296
3403,17,62
3404,48,43
3405,148,52
3406,724,93
3407,443,214
3408,414,152
3409,187,274
3410,54,52
3411,470,84
3412,44,90
3413,187,99
3414,33,25
3415,26,494
3416,656,40
3417,576,145
3418,62,59
3419,63,151
3420,123,268
3421,150,272
3422,56,338
3423,377,118
3424,153,39
3425,103,175
3426,91,242
3427,312,169
3428,289,10
3429,203,71
3430,738,110
3431,333,1603
3432,295,117
3433,223,145
3434,254,449
3435,247,155
3436,312,266
3437,100,229
3438,47,4
3439,105,22
3440,90,68
3441,128,65
3442,0,19
3443,76,21
3444,0,0
3445,455,0
3446,320,0
3447,173,0
3448,156,222
3449,75,49
3450,116,45
3451,102,4
3452,23,0
3453,137,0
3454,84,4
3455,0,0
3456,14,29
3457,38,34
3458,49,59
3459,194,19
3460,127,34
3461,381,25
3462,145,33
3463,147,58
3464,760,26
3465,90,0
3466,353,64
3467,525,95
3468,350,60
3469,529,33
3470,619,52
3471,127,31
3472,714,34
3473,630,55
3474,433,65
3475,111,20
3476,37,0
3477,80,30
3478,53,22
3479,68,11
3480,9,45
3481,90,8
3482,40,0
3483,350,107
3484,558,24
3485,207,154
3486,0,100
3487,18,31
3488,51,144
3489,1277,1104
3490,273,86
3491,19,60
3492,412,36
3493,162,5
3494,74,0
3495,43,11
3496,4,115
3497,112,65
3498,39,54
3499,0,5
3500,0,43
3501,0,10
3502,12,11
3503,0,0
3504,40,0
3505,0,21
3506,0,0
3507,0,0
3508,18,42
3509,5,0
3510,4,0
3511,0,23
3512,0,0
3513,10,0
3514,25,12
3515,146,96
3516,0,29
3517,0,135
3518,0,247
3519,21,29
3520,0,140
3521,0,78
3522,0,34
3523,0,23
3524,0,57
3525,0,44
3526,0,19
3527,0,40
3528,0,52
3529,0,117
3530,0,20
3531,0,0
3532,14,22
3533,417,36
3534,31,18
3535,11,155
3536,36,0
3537,189,0
3538,81,0
3539,358,37
3540,172,184
3541,513,183
3542,229,308
3543,307,428
3544,519,242
3545,189,142
3546,40,337
3547,884,280
3548,725,159
3549,336,38
3550,454,33
3551,716,201
3552,61,90
3553,684,24
3554,503,0
3555,601,792
3556,41,214
3557,182,149
3558,969,20
3559,103,5
3560,43,6
3561,122,17
3562,327,28
3563,632,5
3564,195,26
3565,40,10
3566,222,57
3567,697,151
3568,751,34
3569,80,0
3570,124,0
3571,208,7
3572,374,0
3573,512,196
3574,221,43
3575,30,17
3576,190,0
3577,441,0
3578,214,0
3579,0,0
3580,0,0
3581,24,117
3582,0,14
3583,66,42
3584,0,9
3585,0,20
3586,0,8
3587,0,0
3588,0,0
3589,0,0
3590,0,0
3591,0,0
3592,0,9
3593,0,0
3594,0,0
3595,0,0
3596,0,0
3597,0,0
3598,0,0
3599,0,0
3600,0,43
3601,0,7
3602,12,26
3603,0,0
3604,0,22
3605,0,0
3606,0,38
3607,0,24
3608,0,47
3609,0,11
3610,0,6
3611,4,0
3612,0,0
3613,0,0
3614,10,0
3615,0,0
3616,0,0
3617,0,0
3618,0,4
3619,7,0
3620,7,0
3621,7,0
3622,21,206
3623,4,35
3624,33,5
3625,0,0
3626,0,0
3627,0,9
3628,0,0
3629,0,8
3630,0,28
3631,13,59
3632,0,214
3633,0,0
3634,0,8
3635,0,0
3636,0,0
3637,0,19
3638,0,26
3639,0,20
3640,17,75
3641,114,475
3642,20,220
3643,105,257
3644,14,453
3645,120,31
3646,313,341
3647,286,254
3648,328,455
3649,555,580
3650,140,339
3651,226,399
3652,531,56
3653,278,96
3654,307,429
3655,378,341
3656,223,23
3657,30,23
3658,326,361
3659,242,332
3660,96,394
3661,110,42
3662,654,191
3663,249,137
3664,32,178
3665,574,1127
3666,262,388
3667,276,7
3668,383,26
3669,499,9
3670,779,34
3671,1155,53
3672,847,20
3673,135,0
3674,384,22
3675,172,93
3676,254,22
3677,734,52
3678,315,12
3679,189,329
3680,50,323
3681,0,516
3682,210,564
3683,80,345
3684,544,173
3685,483,67
3686,222,107
3687,446,153
3688,0,40
3689,0,40
3690,36,8
3691,16,22
3692,148,123
3693,505,565
3694,643,38
3695,163,118
3696,378,218
3697,548,26
3698,645,55
3699,880,9
3700,194,183
3701,248,58
3702,363,0
3703,468,13
3704,19,4
3705,4,40
3706,0,109
3707,134,92
3708,294,27
3709,313,0
3710,214,0
3711,243,0
3712,181,4
3713,203,6
3714,37,31
3715,181,17
3716,23,18
3717,41,18
3718,281,27
3719,114,56
3720,9,166
3721,297,262
3722,33,465
3723,15,499
3724,302,87
3725,90,38
3726,25,33
3727,19,14
3728,14,6
3729,81,0
3730,341,0
3731,105,0
3732,4,17
3733,16,0
3734,52,582
3735,1513,267
3736,764,1004
3737,318,370
3738,35,137
3739,108,208
3740,335,228
3741,565,670
3742,375,84
3743,24,458
3744,287,551
3745,596,70
3746,308,124
3747,297,249
3748,118,12
3749,38,429
3750,199,631
3751,0,317
3752,0,166
3753,5,40
3754,0,229
3755,0,537
3756,0,141
3757,18,35
3758,0,440
3759,295,714
3760,133,509
3761,744,172
3762,311,177
3763,98,355
3764,200,119
3765,172,494
3766,727,29
3767,542,604
3768,185,312
3769,190,759
3770,249,573
3771,145,702
3772,103,79
3773,308,9
3774,209,13
3775,4,37
3776,46,43
3777,250,4
3778,114,6
3779,239,23
3780,4,6
3781,16,28
3782,6,0
3783,0,40
3784,0,0
3785,52,0
3786,0,0
3787,0,0
3788,0,14
3789,9,10
3790,5,55
3791,9,792
3792,15,187
3793,176,1025
3794,310,459
3795,25,43
3796,52,182
3797,13,20
3798,0,5
3799,391,160
3800,653,479
3801,214,24
3802,241,0
3803,182,0
3804,123,20
3805,55,7
3806,23,0
3807,0,0
3808,0,0
3809,0,16
3810,0,0
3811,0,0
3812,0,0
3813,0,0
3814,0,0
3815,14,22
3816,0,0
3817,0,26
3818,0,0
3819,0,28
3820,0,112
3821,4,23
3822,0,112
3823,0,61
3824,0,0
3825,0,0
3826,0,0
3827,0,11
3828,0,0
3829,89,36
3830,7,223
3831,28,80
3832,10,13
3833,147,117
3834,351,263
3835,46,8
3836,141,17
3837,24,6
3838,0,0
3839,0,71
3840,0,41
3841,7,49
3842,0,0
3843,0,0
3844,0,19
3845,0,0
3846,0,5
3847,0,0
3848,0,12
3849,0,12
3850,0,34
3851,0,0
3852,0,0
3853,8,0
3854,0,0
3855,43,154
3856,166,158
3857,186,184
3858,4,0
3859,43,14
3860,28,30
3861,29,272
3862,365,15
3863,170,89
3864,133,452
3865,318,91
3866,217,67
3867,343,10
3868,538,326
3869,181,128
3870,558,149
3871,838,73
3872,862,405
3873,908,1124
3874,214,529
3875,655,416
3876,467,444
3877,650,7
3878,735,52
3879,146,78
3880,128,35
3881,542,186
3882,258,290
3883,337,163
3884,298,16
3885,64,40
3886,0,345
3887,312,379
3888,364,276
3889,23,58
3890,147,119
3891,360,50
3892,235,124
3893,112,348
3894,66,570
3895,336,452
3896,103,338
3897,577,49
3898,158,62
3899,128,439
3900,273,140
3901,39,17
3902,312,81
3903,675,1528
3904,190,65
3905,549,384
3906,210,6
3907,485,121
3908,81,452
3909,70,90
3910,469,82
3911,168,340
3912,146,168
3913,350,186
3914,56,424
3915,15,255
3916,43,320
3917,256,128
3918,281,0
