time,Persephone,Teres
2131,411,22
2132,93,77
2133,167,104
2134,97,19
2135,334,56
2136,24,120
2137,0,154
2138,414,21
2139,191,0
2140,0,0
2141,4,0
2142,148,0
2143,209,20
2144,713,256
2145,480,132
2146,129,27
2147,102,0
2148,313,5
2149,283,15
2150,84,8
2151,114,532
2152,232,4
2153,171,8
2154,334,29
2155,83,127
2156,517,39
2157,516,0
2158,108,49
2159,350,462
2160,418,407
2161,568,177
2162,54,109
2163,44,260
2164,428,409
2165,341,149
2166,110,20
2167,0,0
2168,18,15
2169,0,8
2170,5,0
2171,0,0
2172,0,0
2173,21,0
2174,4,0
2175,101,71
2176,87,0
2177,67,25
2178,49,174
2179,294,464
2180,67,183
2181,147,17
2182,278,0
2183,79,0
2184,0,279
2185,0,19
2186,311,28
2187,267,9
2188,722,46
2189,618,388
2190,681,14
2191,283,227
2192,11,75
2193,83,4
2194,867,252
2195,840,235
2196,676,415
2197,695,635
2198,679,639
2199,140,141
2200,0,337
2201,5,527
2202,223,115
2203,217,140
2204,0,534
2205,178,35
2206,0,28
2207,0,24
2208,0,8
2209,22,0
2210,0,0
2211,0,0
2212,0,0
2213,0,0
2214,0,0
2215,41,9
2216,11,8
2217,112,13
2218,19,4
2219,16,0
2220,120,14
2221,258,5
2222,97,15
2223,23,589
2224,16,0
2225,4,0
2226,0,165
2227,0,482
2228,315,21
2229,94,11
2230,18,635
2231,435,413
2232,20,27
2233,340,10
2234,111,209
2235,596,199
2236,480,261
2237,16,88
2238,687,228
2239,340,323
2240,107,261
2241,754,553
2242,101,77
2243,448,338
2244,252,883
2245,63,191
2246,400,322
2247,282,0
2248,0,0
2249,508,0
2250,709,400
2251,342,32
2252,23,0
2253,5,0
2254,16,0
2255,374,19
2256,676,4
2257,453,5
2258,268,414
2259,119,260
2260,119,80
2261,423,396
2262,317,440
2263,554,323
2264,333,24
2265,967,604
2266,410,52
2267,43,17
2268,119,189
2269,159,24
2270,73,519
2271,208,880
2272,237,290
2273,657,885
2274,51,4
2275,179,13
2276,744,699
2277,540,870
2278,552,412
2279,28,0
2280,60,4
2281,99,0
2282,10,0
2283,93,4
2284,29,15
2285,454,326
2286,623,339
2287,248,357
2288,71,339
2289,6,328
2290,28,4
2291,202,0
2292,19,0
2293,20,4
2294,239,0
2295,118,0
2296,14,110
2297,0,605
2298,0,0
2299,100,4
2300,519,91
2301,703,208
2302,1020,22
2303,371,614
2304,219,465
2305,114,5
2306,81,6
2307,397,17
2308,237,18
2309,10,23
2310,15,200
2311,187,285
2312,23,258
2313,7,585
2314,27,75
2315,79,115
2316,9,322
2317,0,415
2318,246,90
2319,203,197
2320,122,5
2321,212,6
2322,682,151
2323,535,397
2324,32,583
2325,255,120
2326,552,8
2327,198,0
2328,291,20
2329,418,0
2330,266,11
2331,461,331
2332,867,144
2333,126,317
2334,76,435
2335,123,272
2336,33,86
2337,341,27
2338,473,144
2339,89,56
2340,117,206
2341,101,93
2342,64,8
2343,76,22
2344,447,4
2345,538,445
2346,1664,1115
2347,753,629
2348,568,379
2349,69,129
2350,10,4
2351,83,120
2352,922,0
2353,647,5
2354,85,0
2355,14,23
2356,10,26
2357,65,5
2358,0,15
2359,46,610
2360,10,443
2361,23,324
2362,101,245
2363,321,281
2364,895,519
2365,373,705
2366,607,251
2367,23,4
2368,22,69
2369,148,0
2370,274,0
2371,288,0
2372,324,131
2373,119,71
2374,418,4
2375,100,0
2376,249,75
2377,123,42
2378,24,957
2379,173,58
2380,161,39
2381,307,0
2382,426,5
2383,5,547
2384,11,134
2385,122,54
2386,7,45
2387,424,13
2388,180,157
2389,725,4
2390,174,265
2391,110,21
2392,208,45
2393,222,458
2394,438,1143
2395,301,509
2396,188,681
2397,403,490
2398,7,487
2399,643,245
2400,277,1489
2401,258,1431
2402,754,1555
2403,166,282
2404,149,115
2405,187,175
2406,326,464
2407,269,273
2408,186,468
2409,177,150
2410,186,235
2411,250,116
2412,311,507
2413,249,90
2414,15,594
2415,19,259
2416,235,0
2417,317,420
2418,424,4
2419,16,0
2420,14,0
2421,61,9
2422,34,6
2423,55,367
2424,106,421
2425,267,576
2426,83,182
2427,19,205
2428,9,458
2429,0,300
2430,375,817
2431,154,215
2432,510,507
2433,136,20
2434,15,274
2435,97,0
2436,39,253
2437,202,7
2438,391,0
2439,627,72
2440,0,125
2441,30,0
2442,0,4
2443,312,95
2444,579,726
2445,0,29
2446,11,9
2447,544,387
2448,180,358
2449,299,554
2450,477,401
2451,545,425
2452,359,340
2453,176,168
2454,572,477
2455,0,341
2456,34,193
2457,0,233
2458,21,96
2459,0,181
2460,106,239
2461,45,212
2462,155,159
2463,198,130
2464,232,106
2465,366,0
2466,614,9
2467,506,6
2468,403,0
2469,192,92
2470,456,403
2471,278,40
2472,60,0
2473,47,0
2474,425,0
2475,428,15
2476,168,0
2477,153,95
2478,376,213
2479,16,98
2480,0,92
2481,249,5
2482,173,0
2483,41,64
2484,74,20
2485,102,0
2486,190,20
2487,230,164
2488,213,640
2489,53,195
2490,12,867
2491,80,86
2492,65,266
2493,423,250
2494,121,44
2495,206,511
2496,623,219
2497,547,495
2498,558,7
2499,606,5
2500,318,0
2501,59,47
2502,841,4
2503,260,110
2504,276,75
2505,34,0
2506,167,0
2507,860,315
2508,588,248
2509,258,108
2510,117,7
2511,0,0
2512,63,28
2513,27,25
2514,67,40
2515,77,88
2516,9,42
2517,512,63
2518,191,504
2519,673,373
2520,456,828
2521,543,335
2522,641,9
2523,163,44
2524,41,154
2525,38,0
2526,794,0
2527,69,67
2528,148,131
2529,334,0
2530,367,126
2531,681,93
2532,594,36
2533,958,45
2534,874,310
2535,954,390
2536,582,484
2537,586,404
2538,661,379
2539,617,58
2540,30,25
2541,291,4
2542,660,19
2543,206,4
2544,317,0
2545,169,0
2546,233,0
2547,154,277
2548,694,0
2549,589,27
2550,497,0
2551,393,0
2552,370,0
2553,15,0
2554,500,436
2555,387,54
2556,50,0
2557,0,0
2558,0,0
2559,0,0
2560,0,0
2561,0,0
2562,0,0
2563,0,0
2564,0,0
2565,0,0
2566,0,0
2567,0,0
2568,79,41
2569,20,0
2570,179,89
2571,55,20
2572,565,163
2573,380,340
2574,511,0
2575,518,0
2576,743,0
2577,566,38
2578,581,46
2579,259,0
2580,40,5
2581,0,4
2582,0,0
2583,0,0
2584,0,0
2585,0,0
2586,0,0
2587,0,0
2588,141,0
2589,0,0
2590,0,0
2591,0,0
2592,0,0
2593,0,0
2594,0,0
2595,0,0
2596,0,0
2597,0,0
2598,0,0
2599,0,0
2600,0,0
2601,0,0
2602,0,0
2603,0,0
2604,16,0
2605,0,0
2606,0,0
2607,18,0
2608,0,0
2609,28,0
2610,0,0
2611,0,0
2612,0,0
2613,0,0
2614,0,0
2615,0,0
2616,0,0
2617,0,0
2618,0,0
2619,0,0
2620,0,0
2621,5,13
2622,5,0
2623,0,0
2624,237,10
2625,40,0
2626,0,0
2627,0,0
2628,0,0
2629,0,0
2630,0,0
2631,22,0
2632,10,0
2633,0,0
2634,0,0
2635,0,0
2636,0,0
2637,0,0
2638,0,0
2639,4,108
2640,0,0
2641,0,0
2642,0,0
2643,0,0
2644,0,0
2645,0,0
2646,0,0
2647,5,0
2648,17,0
2649,0,0
2650,0,0
2651,0,0
2652,0,0
2653,0,0
2654,0,0
2655,0,0
2656,0,0
2657,0,0
2658,0,0
2659,32,0
2660,0,0
2661,0,0
2662,0,0
2663,0,0
2664,0,0
2665,0,0
2666,0,0
2667,0,0
2668,0,0
2669,0,0
2670,0,0
2671,0,0
2672,0,0
2673,0,0
2674,22,19
2675,15,9
2676,0,8
2677,160,0
2678,48,12
2679,9,0
2680,22,27
2681,7,0
2682,0,0
2683,53,0
2684,0,0
2685,0,0
2686,0,0
2687,0,0
2688,0,15
2689,0,0
2690,0,0
2691,4,24
2692,9,0
2693,4,4
2694,218,0
2695,0,0
2696,0,0
2697,0,0
2698,12,9
2699,0,0
2700,0,0
2701,8,0
2702,9,8
2703,28,0
2704,0,0
2705,0,0
2706,0,0
2707,0,0
2708,0,0
2709,0,0
2710,0,0
2711,0,0
2712,13,7
2713,22,0
2714,0,0
2715,0,0
2716,0,5
2717,0,5
2718,0,0
2719,0,0
2720,0,0
2721,5,15
2722,13,0
2723,0,0
2724,0,0
2725,0,0
2726,6,0
2727,0,0
2728,0,0
2729,0,0
2730,8,4
2731,10,12
2732,0,6
2733,0,0
2734,0,0
2735,0,0
2736,0,0
2737,0,6
2738,0,0
2739,0,5
2740,12,0
2741,4,0
2742,0,0
2743,0,0
2744,0,0
2745,64,20
2746,0,0
2747,0,0
2748,0,0
2749,0,0
2750,0,0
2751,0,0
2752,0,0
2753,0,0
2754,0,0
2755,0,0
2756,0,5
2757,0,0
2758,0,0
2759,0,0
2760,0,0
2761,0,0
2762,0,0
2763,0,0
2764,0,0
2765,31,65
2766,6,5
2767,0,0
2768,0,0
2769,0,0
2770,0,0
2771,0,0
2772,0,0
2773,0,0
2774,0,0
2775,11,0
2776,0,0
2777,0,0
2778,0,0
2779,0,0
2780,0,0
2781,0,0
2782,0,0
2783,0,0
2784,0,0
2785,0,0
2786,0,0
2787,23,0
2788,16,5
2789,33,0
2790,0,0
2791,0,0
2792,0,0
2793,0,0
2794,0,0
2795,0,0
2796,0,0
2797,0,0
2798,0,0
2799,0,0
2800,0,0
2801,0,0
2802,0,0
2803,0,0
2804,0,0
2805,0,4
2806,0,0
2807,0,0
2808,0,0
2809,0,0
2810,0,0
2811,0,0
2812,0,0
2813,0,0
2814,0,0
2815,0,0
2816,0,0
2817,0,0
2818,0,0
2819,0,0
2820,0,0
2821,24,0
2822,0,0
2823,7,7
2824,16,41
2825,4,0
2826,0,0
2827,0,0
2828,0,0
2829,0,0
2830,0,0
2831,0,6
2832,0,0
2833,0,0
2834,0,0
2835,0,0
2836,0,0
2837,0,0
2838,0,0
2839,0,0
2840,0,0
2841,0,0
2842,0,0
2843,0,0
2844,0,0
2845,106,0
2846,0,0
2847,0,0
2848,0,0
2849,6,0
2850,0,0
2851,0,0
2852,0,0
2853,0,0
2854,0,0
2855,0,0
2856,0,0
2857,27,0
2858,0,0
2859,0,0
2860,0,0
2861,0,0
2862,0,0
2863,0,0
2864,0,0
2865,0,0
2866,0,0
2867,0,0
2868,0,0
2869,0,0
2870,0,0
2871,0,0
2872,0,0
2873,0,0
2874,0,0
2875,0,0
2876,0,0
2877,0,0
2878,0,0
2879,0,0
2880,0,0
2881,0,0
2882,0,0
2883,0,0
2884,0,0
2885,0,0
2886,0,0
2887,0,0
2888,0,0
2889,0,0
2890,26,0
2891,5,0
2892,27,0
2893,0,0
2894,0,0
2895,0,0
2896,0,0
2897,0,0
2898,0,0
2899,4,0
2900,0,0
2901,8,0
2902,9,0
2903,0,0
2904,0,0
2905,0,0
2906,0,0
2907,0,0
2908,0,0
2909,0,0
2910,0,0
2911,0,0
2912,29,0
2913,0,0
2914,0,0
2915,13,10
2916,0,0
2917,38,7
2918,0,0
2919,0,0
2920,0,0
2921,0,0
2922,0,0
2923,0,0
2924,0,0
2925,0,0
2926,0,0
2927,0,0
2928,0,0
2929,8,0
2930,4,0
2931,0,463
2932,16,10
2933,10,0
2934,22,0
2935,0,0
2936,4,0
2937,0,0
2938,0,0
2939,0,0
2940,0,0
2941,8,7
2942,0,0
2943,0,10
2944,0,10
2945,73,5
2946,0,5
2947,0,0
2948,0,0
2949,0,0
2950,0,0
2951,0,0
2952,0,0
2953,0,0
2954,0,0
2955,0,0
2956,0,0
2957,7,0
2958,0,0
2959,0,0
2960,6,0
2961,10,0
2962,58,0
2963,95,0
2964,84,0
2965,0,0
2966,79,0
2967,9,0
2968,30,0
2969,0,0
2970,75,0
2971,8,0
2972,0,0
2973,0,0
2974,0,0
2975,0,0
2976,0,0
2977,0,0
2978,36,0
2979,43,0
2980,4,0
2981,0,0
2982,0,0
2983,0,0
2984,0,0
2985,0,0
2986,0,0
2987,14,0
2988,506,127
2989,327,150
2990,101,124
2991,20,179
2992,4,252
2993,22,88
2994,0,0
2995,0,0
2996,0,0
2997,0,0
2998,0,0
2999,0,0
3000,0,0
3001,0,0
3002,0,0
3003,0,0
3004,0,0
3005,0,0
3006,0,0
3007,0,0
3008,0,0
3009,0,0
3010,0,0
3011,0,0
3012,0,10
3013,0,0
3014,0,0
3015,0,0
3016,0,0
3017,0,0
3018,0,0
3019,4,0
3020,9,32
3021,4,0
3022,0,0
3023,0,0
3024,0,0
3025,0,0
3026,0,0
3027,0,0
3028,0,0
3029,0,0
3030,0,0
3031,0,0
3032,0,0
3033,0,0
3034,0,0
3035,13,57
3036,35,35
3037,0,0
3038,14,0
3039,48,0
3040,10,0
3041,0,0
3042,0,0
3043,0,0
3044,0,0
3045,0,0
3046,0,0
3047,0,0
3048,0,0
3049,0,0
3050,0,0
3051,0,0
3052,0,0
3053,0,0
3054,0,0
3055,0,0
3056,0,0
3057,0,0
3058,0,0
3059,340,267
3060,375,423
3061,38,32
3062,25,0
3063,20,0
3064,25,6
3065,0,0
3066,0,0
3067,0,0
3068,0,0
3069,0,0
3070,0,0
3071,0,0
3072,0,0
3073,0,0
3074,0,0
3075,11,0
3076,0,0
3077,0,0
3078,0,0
3079,18,0
3080,4,0
3081,0,0
3082,0,0
3083,0,0
3084,0,0
3085,0,0
3086,16,0
3087,0,0
3088,0,0
3089,0,0
3090,0,0
3091,0,0
3092,0,0
3093,0,0
3094,0,0
3095,0,0
3096,4,157
3097,76,161
3098,39,53
3099,10,95
3100,26,20
3101,19,0
3102,5,0
3103,0,0
3104,5,0
3105,0,0
3106,5,0
3107,0,0
3108,0,0
3109,0,0
3110,0,0
3111,0,0
3112,0,0
3113,0,0
3114,0,0
3115,0,0
3116,0,0
3117,0,0
3118,0,0
3119,0,0
3120,0,0
3121,0,0
3122,0,0
3123,61,0
3124,0,0
3125,0,0
3126,0,0
3127,0,0
3128,0,0
3129,4,0
3130,0,0
3131,0,0
3132,0,0
3133,0,0
3134,0,0
3135,0,0
3136,0,0
3137,0,0
3138,26,17
3139,4,0
3140,0,0
3141,0,0
3142,0,0
3143,0,0
3144,0,0
3145,0,0
3146,24,0
3147,17,5
3148,0,0
3149,0,0
3150,0,0
3151,0,0
3152,0,0
3153,0,0
3154,0,0
3155,0,0
3156,0,0
3157,0,0
3158,0,0
3159,10,0
3160,0,0
3161,10,0
3162,12,19
3163,0,0
3164,0,0
3165,0,0
3166,0,0
3167,0,0
3168,0,0
3169,0,0
3170,0,0
3171,0,4
3172,0,0
3173,0,0
3174,0,0
3175,0,0
3176,0,0
3177,0,0
3178,0,0
3179,0,0
3180,0,0
3181,40,0
3182,44,0
3183,59,9
3184,23,0
3185,0,0
3186,8,0
3187,0,0
3188,7,5
3189,4,4
3190,0,0
3191,9,0
3192,106,0
3193,0,8
3194,21,0
3195,57,0
3196,0,0
3197,33,0
3198,5,0
3199,24,0
3200,7,0
3201,0,5
3202,0,0
3203,0,0
3204,0,0
3205,0,0
3206,0,0
3207,0,0
3208,76,0
3209,64,29
3210,480,14
3211,21,0
3212,13,6
3213,4,6
3214,28,11
3215,21,6
3216,0,0
3217,107,0
3218,303,22
3219,23,0
3220,84,340
3221,529,521
3222,305,413
3223,113,0
3224,1365,236
3225,152,315
3226,759,176
3227,2924,472
3228,1800,374
3229,757,242
3230,601,66
3231,437,125
3232,336,130
3233,298,96
3234,765,206
3235,896,4
3236,334,267
3237,278,329
3238,175,0
3239,39,0
3240,4,0
3241,28,7
3242,181,229
3243,64,5
3244,18,4
3245,275,0
3246,705,0
3247,702,52
3248,167,0
3249,120,4
3250,366,105
3251,374,45
3252,261,277
3253,205,0
3254,0,0
3255,0,0
3256,0,0
3257,14,0
3258,0,0
3259,77,0
3260,22,9
3261,0,0
3262,0,9
3263,20,0
3264,308,37
3265,107,363
3266,262,0
3267,172,0
3268,92,0
3269,415,152
3270,1053,287
3271,1526,89
3272,221,19
3273,527,118
3274,22,140
3275,161,25
3276,802,91
3277,433,242
3278,643,600
3279,219,24
3280,0,0
3281,524,129
3282,493,168
3283,462,386
3284,15,11
3285,4,0
3286,0,0
3287,6,0
3288,0,0
3289,0,0
3290,0,0
3291,0,0
3292,0,0
3293,14,4
3294,234,14
3295,698,173
3296,217,5
3297,174,44
3298,7,79
3299,213,4
3300,8,0
3301,10,0
3302,17,0
3303,67,0
3304,49,12
3305,12,0
3306,0,0
3307,8,0
3308,154,10
3309,182,209
3310,146,88
3311,274,0
3312,110,0
3313,142,0
3314,244,10
3315,283,0
3316,170,175
3317,301,104
3318,314,7
3319,441,0
3320,315,0
3321,101,6
3322,490,117
3323,172,274
3324,246,65
3325,199,290
3326,431,659
3327,733,57
3328,550,104
3329,736,37
3330,0,253
3331,15,508
3332,322,139
3333,126,0
3334,6,0
3335,0,0
3336,19,0
3337,0,0
3338,58,95
3339,327,0
3340,230,0
3341,328,123
3342,139,186
3343,91,103
3344,247,346
3345,14,45
3346,494,624
3347,347,288
3348,322,816
3349,490,15
3350,515,5
3351,838,0
3352,37,4
3353,0,0
3354,228,0
3355,33,0
3356,0,0
3357,168,0
3358,0,0
3359,0,0
3360,0,89
3361,12,0
3362,6,0
3363,4,0
3364,113,0
3365,0,0
3366,0,12
3367,167,112
3368,134,0
3369,248,0
3370,127,0
3371,157,21
3372,207,0
3373,199,5
3374,29,4
3375,12,117
3376,0,0
3377,4,0
3378,208,0
3379,395,0
3380,116,44
3381,260,324
3382,387,317
3383,725,203
3384,120,249
3385,858,174
3386,80,87
3387,23,52
3388,202,0
3389,230,0
3390,8,0
3391,102,23
3392,493,518
3393,1142,792
3394,335,81
3395,286,5
3396,2432,971
3397,882,291
3398,823,22
3399,542,7
3400,244,20
3401,93,12
3402,48,9
3403,346,544
3404,287,25
3405,352,7
3406,16,356
3407,35,93
3408,0,21
3409,5,0
3410,44,0
3411,133,47
3412,24,144
3413,18,0
3414,12,0
3415,23,0
3416,24,0
3417,61,0
3418,19,27
3419,4,170
3420,218,822
3421,66,83
3422,690,612
3423,568,0
3424,638,0
3425,640,526
3426,651,982
3427,1139,149
3428,255,0
3429,873,162
3430,293,244
3431,10,0
3432,474,122
3433,804,0
3434,69,131
3435,6,0
3436,12,0
3437,34,0
3438,13,9
3439,12,57
3440,25,0
3441,0,0
3442,300,0
3443,29,0
3444,166,4
3445,102,0
3446,45,376
3447,349,121
3448,141,125
3449,244,365
3450,174,292
3451,149,0
3452,294,46
3453,665,68
3454,49,5
3455,137,92
3456,162,0
3457,6,0
3458,87,15
3459,592,170
3460,545,0
3461,62,4
3462,229,0
3463,96,0
3464,125,0
3465,12,0
3466,0,23
3467,201,252
3468,531,1026
3469,376,663
3470,238,317
3471,363,641
3472,357,628
3473,577,1449
3474,463,577
3475,310,584
3476,172,157
3477,201,113
3478,328,509
3479,174,195
3480,83,65
3481,382,137
3482,86,148
3483,152,161
3484,146,130
3485,111,106
3486,53,94
3487,78,41
3488,78,86
3489,56,169
3490,266,125
3491,29,274
3492,429,227
3493,177,32
3494,281,348
3495,86,40
3496,57,78
3497,42,124
3498,54,58
3499,80,138
3500,75,77
3501,133,87
3502,44,79
3503,7,121
3504,223,87
3505,0,119
3506,0,11
3507,8,160
3508,576,514
3509,37,185
3510,0,215
3511,215,132
3512,302,248
3513,170,131
3514,8,7
3515,23,0
3516,36,12
3517,0,0
3518,21,29
3519,98,124
3520,388,219
3521,127,247
3522,209,0
3523,74,4
3524,0,0
3525,183,310
3526,347,545
3527,514,179
3528,154,428
3529,214,399
3530,307,256
3531,295,206
3532,19,618
3533,9,19
3534,0,0
3535,0,0
3536,0,0
3537,18,23
3538,36,92
3539,0,371
3540,45,379
3541,31,0
3542,29,0
3543,4,18
3544,42,0
3545,24,0
3546,4,190
3547,0,39
3548,0,37
3549,0,68
3550,0,47
3551,15,14
3552,100,90
3553,377,144
3554,146,163
3555,25,4
3556,176,0
3557,174,0
3558,18,0
3559,0,0
3560,8,0
3561,11,0
3562,194,0
3563,0,229
3564,352,54
3565,273,62
3566,26,5
3567,301,0
3568,89,0
3569,454,14
3570,276,45
3571,10,4
3572,4,0
3573,47,0
3574,659,292
3575,338,120
3576,65,374
3577,56,5
3578,80,0
3579,485,363
3580,492,553
3581,393,181
3582,612,154
3583,160,203
3584,63,255
3585,4,313
3586,9,99
3587,49,0
3588,20,222
3589,36,62
3590,0,27
3591,0,7
3592,29,5
3593,0,0
3594,26,200
3595,349,507
3596,275,135
3597,376,0
3598,616,173
3599,375,97
3600,301,496
3601,80,124
3602,225,270
3603,193,112
3604,13,37
3605,130,151
3606,0,33
3607,0,4
3608,32,0
3609,58,4
3610,18,121
3611,16,0
3612,0,17
3613,0,0
3614,38,0
3615,14,7
3616,0,0
3617,23,9
3618,0,0
3619,44,16
3620,4,40
3621,10,0
3622,4,0
3623,161,4
3624,725,43
3625,464,268
3626,707,238
3627,435,0
3628,692,28
3629,134,353
3630,365,519
3631,420,325
3632,241,290
3633,78,551
3634,251,127
3635,145,14
3636,204,285
3637,89,220
3638,50,62
3639,246,324
3640,76,8
3641,16,0
3642,0,0
3643,215,0
3644,124,0
3645,287,10
3646,0,5
3647,46,0
3648,9,0
3649,0,0
3650,10,0
3651,0,24
3652,0,0
3653,0,0
3654,203,0
3655,342,141
3656,316,207
3657,178,382
3658,307,136
3659,14,198
3660,78,246
3661,283,225
3662,309,466
3663,349,110
3664,48,15
3665,172,29
3666,335,129
3667,206,40
3668,63,24
3669,5,752
3670,40,36
3671,5,0
3672,5,137
3673,365,295
3674,222,7
3675,304,132
3676,167,165
3677,483,529
3678,566,4
3679,64,113
3680,201,0
3681,393,1051
3682,313,365
3683,25,462
3684,515,254
3685,175,694
3686,454,786
3687,877,713
3688,410,0
3689,204,387
3690,107,128
3691,38,977
3692,119,65
3693,58,160
3694,20,377
3695,267,114
3696,343,515
3697,32,227
3698,131,74
3699,349,354
3700,759,786
3701,41,37
3702,273,46
3703,12,499
3704,68,17
3705,74,19
3706,215,274
3707,9,0
3708,68,4
3709,0,5
3710,0,93
3711,612,277
3712,439,219
3713,226,201
3714,284,262
3715,271,53
3716,521,267
3717,486,542
3718,643,573
3719,455,558
3720,514,522
3721,0,13
3722,30,0
3723,13,0
3724,285,0
3725,443,163
3726,0,75
3727,18,0
3728,370,252
3729,635,92
3730,165,384
3731,227,166
3732,377,7
3733,447,7
3734,90,0
3735,16,5
3736,75,11
3737,25,43
3738,0,0
3739,683,310
3740,606,361
3741,158,122
3742,207,64
3743,226,0
3744,130,0
3745,116,235
3746,355,602
3747,521,301
3748,637,352
3749,695,468
3750,265,276
3751,256,118
3752,156,200
3753,333,64
3754,435,134
3755,549,470
3756,31,293
3757,22,50
3758,14,7
3759,13,354
3760,16,276
3761,95,284
3762,59,52
3763,189,139
3764,333,531
3765,4,259
3766,127,0
3767,206,0
3768,0,0
3769,14,0
3770,167,0
3771,4,0
3772,16,154
3773,16,278
3774,89,0
3775,166,590
3776,757,401
3777,484,617
3778,464,242
3779,144,0
3780,440,63
3781,504,7
3782,492,4
3783,480,0
3784,135,265
3785,0,20
3786,5,0
3787,0,11
3788,24,30
3789,4,5
3790,0,38
3791,0,95
3792,0,447
3793,28,9
3794,0,22
3795,39,479
3796,0,57
3797,103,16
3798,0,114
3799,32,66
3800,54,0
3801,78,4
3802,338,94
3803,151,100
3804,160,10
3805,203,0
3806,275,0
3807,536,84
3808,670,0
3809,99,36
3810,17,65
3811,397,4
3812,309,0
3813,368,285
3814,441,356
3815,398,322
3816,63,4
3817,685,1556
3818,151,1687
3819,526,616
3820,200,460
3821,147,145
3822,209,226
3823,141,205
3824,293,217
3825,290,231
3826,352,363
3827,261,285
3828,111,111
3829,27,664
3830,83,8
3831,146,294
3832,562,516
3833,224,246
3834,429,837
3835,312,164
3836,438,378
3837,855,217
3838,6,6
3839,41,26
3840,476,900
3841,343,456
3842,614,8
3843,57,60
3844,20,0
3845,374,0
3846,353,0
3847,137,0
3848,713,0
3849,596,396
3850,464,699
3851,262,118
3852,0,0
3853,483,24
3854,300,202
3855,460,0
3856,108,0
3857,239,106
3858,423,240
3859,229,262
3860,151,92
3861,39,667
3862,91,11
3863,95,0
3864,6,416
3865,255,772
3866,4,534
3867,390,132
3868,1101,43
3869,92,91
3870,205,10
3871,28,328
3872,322,552
3873,14,150
3874,0,7
3875,0,0
3876,0,0
3877,4,0
3878,197,337
3879,29,0
3880,26,24
3881,252,0
3882,4,0
3883,47,0
3884,5,6
3885,16,145
3886,8,552
3887,34,225
3888,577,413
3889,255,282
3890,47,420
3891,337,200
3892,524,14
3893,248,559
3894,41,12
3895,0,172
3896,16,381
3897,437,651
3898,139,73
3899,274,0
3900,438,0
3901,148,14
3902,33,0
3903,5,25
3904,55,0
3905,9,381
3906,41,16
3907,260,12
3908,468,0
3909,566,413
3910,735,112
3911,1114,1258
3912,407,666
3913,50,0
3914,117,9
3915,56,54
3916,27,19
3917,111,4
3918,16,99
3919,9,0
3920,598,439
3921,503,396
3922,216,101
3923,494,473
3924,150,244
3925,4,58
3926,224,121
3927,116,33
3928,282,14
3929,451,16
3930,534,591
3931,857,92
3932,211,341
3933,657,242
3934,161,128
3935,354,360
3936,645,570
3937,575,392
3938,326,70
3939,11,219
3940,49,94
3941,0,132
3942,63,317
3943,5,23
3944,24,0
3945,360,659
3946,29,249
3947,6,44
3948,1340,183
