time,Aria,Geb
24949,280,371
24950,826,470
24951,1151,4
24952,23,344
24953,9,94
24954,830,82
24955,1008,143
24956,719,106
24957,440,45
24958,848,0
24959,50,25
24960,50,186
24961,40,597
24962,450,371
24963,60,130
24964,260,199
24965,405,140
24966,433,15
24967,0,0
24968,4,10
24969,0,35
24970,0,13
24971,5,64
24972,4,134
24973,277,80
24974,195,161
24975,471,4
24976,36,139
24977,46,49
24978,55,11
24979,26,132
24980,434,32
24981,44,108
24982,8,109
24983,54,198
24984,204,122
24985,440,56
24986,230,50
24987,368,470
24988,105,266
24989,150,371
24990,501,387
24991,117,257
24992,53,346
24993,103,335
24994,55,31
24995,648,104
24996,637,124
24997,656,166
24998,690,916
24999,186,428
25000,875,313
25001,449,471
25002,1210,339
25003,428,14
25004,208,356
25005,175,100
25006,46,214
25007,88,108
25008,897,80
25009,1066,320
25010,892,739
25011,710,411
25012,1183,418
25013,1271,476
25014,504,355
25015,423,26
25016,724,264
25017,566,265
25018,231,508
25019,1509,334
25020,777,261
25021,889,357
25022,687,278
25023,682,275
25024,550,405
25025,110,35
25026,497,273
25027,351,148
25028,281,380
25029,934,254
25030,276,500
25031,273,501
25032,617,265
25033,640,230
25034,940,258
25035,655,40
25036,281,206
25037,373,193
25038,175,47
25039,168,457
25040,289,342
25041,945,230
25042,424,23
25043,323,223
25044,233,167
25045,295,111
25046,513,231
25047,193,240
25048,219,24
25049,593,78
25050,1295,72
25051,112,189
25052,439,69
25053,553,245
25054,390,58
25055,319,0
25056,357,340
25057,378,249
25058,819,397
25059,424,29
25060,540,167
25061,263,110
25062,290,137
25063,463,43
25064,285,443
25065,678,4
25066,528,225
25067,14,332
25068,396,286
25069,580,286
25070,172,21
25071,298,227
25072,605,371
25073,896,131
25074,440,205
25075,139,240
25076,592,206
25077,404,160
25078,203,309
25079,451,33
25080,951,61
25081,349,321
25082,225,374
25083,782,414
25084,623,338
25085,497,309
25086,648,272
25087,206,585
25088,307,543
25089,621,204
25090,861,469
25091,858,594
25092,431,536
25093,1140,359
25094,159,261
25095,461,379
25096,283,287
25097,467,731
25098,112,345
25099,679,242
25100,872,445
25101,1382,297
25102,580,300
25103,153,353
25104,327,493
25105,619,408
25106,135,308
25107,372,483
25108,171,166
25109,337,287
25110,43,291
25111,747,235
25112,291,241
25113,232,225
25114,180,143
25115,107,178
25116,121,115
25117,307,310
25118,364,263
25119,574,444
25120,694,594
25121,451,736
25122,438,554
25123,1334,770
25124,672,846
25125,652,321
25126,1143,364
25127,253,434
25128,81,187
25129,137,314
25130,39,43
25131,552,12
25132,461,94
25133,149,242
25134,133,355
25135,1072,10
25136,157,544
25137,408,767
25138,899,515
25139,1443,440
25140,1317,295
25141,866,257
25142,312,388
25143,926,301
25144,672,87
25145,635,44
25146,258,308
25147,246,169
25148,458,301
25149,327,112
25150,674,85
25151,735,301
25152,612,358
25153,1238,170
25154,632,120
25155,166,170
25156,968,476
25157,421,47
25158,666,29
25159,285,14
25160,286,115
25161,246,52
25162,130,0
25163,0,0
25164,0,0
25165,0,0
25166,0,0
25167,28,0
25168,11,0
25169,0,0
25170,0,0
25171,0,0
25172,18,0
25173,0,0
25174,0,0
25175,0,0
25176,0,0
25177,0,87
25178,42,17
25179,0,6
25180,0,516
25181,30,313
25182,101,287
25183,366,51
25184,396,213
25185,197,533
25186,523,194
25187,245,185
25188,339,188
25189,198,389
25190,734,211
25191,696,194
25192,423,426
25193,996,255
25194,121,425
25195,339,249
25196,238,424
25197,624,132
25198,418,0
25199,210,0
25200,92,0
25201,102,0
25202,15,0
25203,0,0
25204,8,0
25205,0,0
25206,0,0
25207,0,0
25208,0,0
25209,0,0
25210,0,0
25211,0,0
25212,0,0
25213,0,0
25214,0,0
25215,0,0
25216,0,0
25217,0,0
25218,0,0
25219,0,4
25220,30,95
25221,225,175
25222,354,501
25223,415,101
25224,511,366
25225,454,0
25226,96,145
25227,543,277
25228,334,133
25229,480,182
25230,526,234
25231,520,377
25232,632,311
25233,731,111
25234,458,130
25235,287,211
25236,513,37
25237,494,131
25238,294,392
25239,1052,128
25240,591,261
25241,712,94
25242,336,286
25243,333,242
25244,300,88
25245,555,77
25246,646,13
25247,344,63
25248,238,5
25249,347,14
25250,314,38
25251,418,12
25252,310,28
25253,73,6
25254,32,0
25255,0,0
25256,0,6
25257,11,0
25258,0,0
25259,0,9
25260,5,0
25261,0,24
25262,0,0
25263,4,0
25264,0,0
25265,0,0
25266,5,0
25267,0,0
25268,0,0
25269,0,0
25270,0,0
25271,0,0
25272,0,0
25273,27,13
25274,389,0
25275,0,0
25276,19,6
25277,0,0
25278,5,0
25279,13,0
25280,0,0
25281,12,101
25282,0,147
25283,451,400
25284,621,334
25285,456,131
25286,774,218
25287,733,323
25288,548,301
25289,168,365
25290,514,228
25291,795,147
25292,609,70
25293,93,243
25294,233,304
25295,336,475
25296,541,159
25297,191,143
25298,250,128
25299,174,183
25300,467,199
25301,772,103
25302,347,278
25303,698,106
25304,409,232
25305,772,270
25306,923,217
25307,569,249
25308,690,101
25309,518,108
25310,298,39
25311,741,171
25312,591,195
25313,535,245
25314,635,252
25315,337,202
25316,669,145
25317,165,34
25318,207,172
25319,489,58
25320,331,4
25321,56,5
25322,19,0
25323,0,29
25324,11,31
25325,4,0
25326,64,169
25327,178,24
25328,588,79
25329,48,122
25330,445,68
25331,486,302
25332,240,49
25333,257,207
25334,126,174
25335,356,144
25336,104,175
25337,102,175
25338,256,462
25339,539,461
25340,475,56
25341,1089,106
25342,709,474
25343,422,539
25344,1666,170
25345,549,351
25346,381,319
25347,683,37
25348,236,216
25349,289,114
25350,942,196
25351,58,321
25352,673,292
25353,728,292
25354,669,253
25355,21,7
25356,399,0
25357,294,0
25358,32,0
25359,104,0
25360,75,0
25361,37,0
25362,127,0
25363,0,0
25364,0,0
25365,0,0
25366,0,0
25367,0,0
25368,0,31
25369,52,5
25370,35,0
25371,0,0
25372,0,0
25373,0,0
25374,0,0
25375,0,0
25376,0,0
25377,4,0
25378,0,0
25379,0,0
25380,0,0
25381,0,0
25382,0,44
25383,0,4
25384,51,0
25385,0,0
25386,0,0
25387,0,0
25388,7,0
25389,0,4
25390,0,0
25391,0,5
25392,0,0
25393,0,12
25394,23,0
25395,80,0
25396,60,0
25397,4,50
25398,99,204
25399,509,131
25400,376,106
25401,4,39
25402,77,770
25403,598,318
25404,277,257
25405,452,342
25406,244,320
25407,685,232
25408,1136,97
25409,350,174
25410,537,101
25411,644,180
25412,527,99
25413,640,137
25414,331,103
25415,733,227
25416,191,224
25417,706,196
25418,638,189
25419,62,38
25420,137,134
25421,141,158
25422,283,275
25423,762,96
25424,92,195
25425,213,70
25426,210,60
25427,46,135
25428,70,141
25429,202,116
25430,266,259
25431,164,166
25432,815,9
25433,174,5
25434,0,144
25435,77,155
25436,411,296
25437,529,29
25438,154,0
25439,231,0
25440,15,0
25441,22,0
25442,68,0
25443,0,0
25444,0,17
25445,0,435
25446,602,391
25447,800,180
25448,642,158
25449,148,8
25450,333,116
25451,204,305
25452,488,326
25453,431,143
25454,215,227
25455,465,18
25456,298,37
25457,365,18
25458,218,20
25459,140,60
25460,73,131
25461,339,133
25462,211,151
25463,275,36
25464,258,23
25465,8,23
25466,0,0
25467,0,5
25468,0,44
25469,24,19
25470,0,0
25471,0,35
25472,30,152
25473,0,49
25474,4,35
25475,0,0
25476,0,5
25477,0,63
25478,0,8
25479,0,0
25480,0,0
25481,0,0
25482,0,18
25483,0,0
25484,0,0
25485,9,0
25486,0,0
25487,0,0
25488,0,5
25489,0,0
25490,0,0
25491,0,0
25492,0,0
25493,0,0
25494,41,0
25495,9,0
25496,21,0
25497,0,0
25498,0,0
25499,0,0
25500,0,0
25501,0,0
25502,0,0
25503,0,0
25504,0,0
25505,21,0
25506,0,0
25507,0,0
25508,0,0
25509,5,0
25510,4,0
25511,0,0
25512,0,0
25513,0,0
25514,29,0
25515,28,0
25516,0,0
25517,0,0
25518,0,0
25519,0,0
25520,0,0
25521,13,0
25522,0,0
25523,0,0
25524,4,0
25525,0,6
25526,0,26
25527,0,21
25528,0,50
25529,0,31
25530,0,35
25531,0,19
25532,0,0
25533,0,0
25534,6,6
25535,26,0
25536,4,0
25537,0,0
25538,0,7
25539,0,0
25540,0,22
25541,0,5
25542,0,0
25543,0,0
25544,0,5
25545,0,13
25546,0,49
25547,16,108
25548,13,154
25549,102,101
25550,227,227
25551,382,136
25552,169,92
25553,109,200
25554,211,36
25555,36,452
25556,20,207
25557,213,17
25558,329,0
25559,97,28
25560,31,6
25561,6,6
25562,8,18
25563,0,8
25564,0,0
25565,4,10
25566,0,10
25567,0,0
25568,0,0
25569,5,0
25570,0,0
25571,0,0
25572,15,4
25573,0,8
25574,0,17
25575,24,51
25576,0,9
25577,0,27
25578,0,5
25579,0,51
25580,0,4
25581,0,0
25582,0,0
25583,0,0
25584,0,0
25585,0,0
25586,0,0
25587,0,0
25588,0,6
25589,0,0
25590,20,15
25591,124,6
25592,281,0
25593,55,30
25594,189,51
25595,221,11
25596,78,12
25597,73,0
25598,394,0
25599,12,0
25600,0,5
25601,0,0
25602,0,0
25603,0,0
25604,0,0
25605,0,0
25606,0,6
25607,0,0
25608,0,0
25609,0,0
25610,0,0
25611,201,0
25612,438,5
25613,284,0
25614,220,27
25615,62,96
25616,578,101
25617,232,318
25618,224,248
25619,321,182
25620,497,209
25621,33,80
25622,277,85
25623,355,142
25624,289,146
25625,245,165
25626,205,158
25627,526,236
25628,65,34
25629,49,130
25630,19,15
25631,367,110
25632,353,35
25633,265,17
25634,318,116
25635,53,0
25636,207,134
25637,376,326
25638,664,402
25639,270,77
25640,527,55
25641,444,67
25642,642,226
25643,439,235
25644,398,126
25645,177,56
25646,136,22
25647,305,107
25648,511,363
25649,529,158
25650,226,67
25651,288,58
25652,8,33
25653,98,136
25654,16,15
25655,18,21
25656,4,51
25657,9,66
25658,8,36
25659,0,31
25660,8,50
25661,5,6
25662,0,6
25663,0,0
25664,12,104
25665,0,145
25666,139,56
25667,0,19
25668,0,8
25669,0,20
25670,11,53
25671,0,190
25672,0,43
25673,0,105
25674,0,49
25675,0,50
25676,13,0
25677,15,8
25678,0,0
25679,22,10
25680,0,0
25681,0,0
25682,0,269
25683,294,253
25684,319,307
25685,345,372
25686,46,304
25687,784,27
25688,560,492
25689,568,281
25690,475,326
25691,103,128
25692,337,413
25693,467,247
25694,56,65
25695,261,29
25696,558,55
25697,422,66
25698,382,165
25699,453,244
25700,455,155
25701,108,135
25702,270,309
25703,324,147
25704,313,28
25705,522,83
25706,458,215
25707,359,223
25708,329,35
25709,320,136
25710,198,15
25711,458,100
25712,396,296
25713,371,262
25714,58,60
25715,304,62
25716,491,16
25717,114,71
25718,274,20
25719,238,29
25720,343,6
25721,34,35
25722,39,0
25723,17,0
25724,0,0
25725,13,0
25726,34,0
25727,9,0
25728,0,0
25729,14,0
25730,14,15
25731,9,4
25732,184,0
25733,0,0
25734,0,0
25735,0,0
25736,0,0
25737,0,0
25738,0,0
25739,0,0
25740,0,0
25741,0,0
25742,0,0
25743,6,0
25744,0,0
25745,0,0
25746,0,40
25747,6,0
25748,0,0
25749,0,0
25750,0,0
25751,0,0
25752,0,0
25753,0,0
25754,0,0
25755,4,0
25756,0,0
25757,0,0
25758,6,0
25759,0,0
25760,4,0
25761,0,0
25762,0,0
25763,0,0
25764,0,0
25765,0,0
25766,0,0
25767,0,0
25768,0,0
25769,0,0
25770,0,0
25771,12,0
25772,0,0
25773,4,0
25774,5,0
25775,0,0
25776,0,0
25777,0,0
25778,0,0
25779,0,0
25780,0,0
25781,0,0
25782,0,0
25783,0,0
25784,5,4
25785,0,0
25786,0,14
25787,0,40
25788,0,4
25789,0,0
25790,0,0
25791,16,0
25792,0,0
25793,0,0
25794,0,0
25795,0,0
25796,4,0
25797,0,0
25798,0,0
25799,0,0
25800,72,0
25801,0,0
25802,0,0
25803,0,0
25804,0,0
25805,0,0
25806,0,0
25807,0,0
25808,0,0
25809,0,0
25810,0,0
25811,0,0
25812,0,0
25813,0,0
25814,0,0
25815,35,0
25816,0,0
25817,0,0
25818,0,0
25819,0,0
25820,0,0
25821,0,0
25822,0,0
25823,0,0
25824,0,0
25825,0,0
25826,0,0
25827,0,0
25828,0,0
25829,0,0
25830,0,0
25831,0,0
25832,0,0
25833,0,0
25834,0,0
25835,0,0
25836,51,0
25837,0,0
25838,0,0
25839,0,0
25840,0,0
25841,0,0
25842,0,0
25843,0,0
25844,0,0
25845,0,0
25846,0,0
25847,0,0
25848,0,0
25849,0,0
25850,0,0
25851,0,0
25852,0,0
25853,0,0
25854,0,0
25855,16,0
25856,9,0
25857,13,0
25858,0,0
25859,33,0
25860,13,0
25861,0,0
25862,0,0
25863,20,0
25864,63,0
25865,20,0
25866,0,0
25867,0,0
25868,0,0
25869,40,0
25870,0,0
25871,0,0
25872,0,0
25873,0,0
25874,0,0
25875,0,0
25876,0,0
25877,0,0
25878,0,0
25879,0,0
25880,0,0
25881,0,0
25882,0,0
25883,0,0
25884,0,0
25885,0,0
25886,0,0
25887,0,0
25888,0,0
25889,0,0
25890,0,0
25891,0,0
25892,0,0
25893,32,0
25894,0,0
25895,35,0
25896,0,0
25897,0,0
25898,0,0
25899,0,0
25900,0,0
25901,0,0
25902,0,0
25903,41,0
25904,0,0
25905,0,0
25906,0,0
25907,0,0
25908,0,0
25909,0,0
25910,0,0
25911,0,0
25912,0,0
25913,0,0
25914,0,0
25915,0,0
25916,0,0
25917,4,0
25918,23,0
25919,0,0
25920,0,0
25921,0,0
25922,0,0
25923,0,0
25924,0,0
25925,0,0
25926,0,0
25927,0,0
25928,0,0
25929,0,0
25930,0,0
25931,21,0
25932,0,0
25933,0,0
25934,0,0
25935,0,0
25936,0,0
25937,5,0
25938,0,0
25939,0,0
25940,0,0
25941,0,0
25942,0,0
25943,0,0
25944,0,0
25945,0,0
25946,0,0
25947,0,0
25948,0,0
25949,0,0
25950,0,0
25951,0,0
25952,0,0
25953,0,0
25954,0,0
25955,0,0
25956,0,0
25957,0,0
25958,0,0
25959,0,0
25960,0,0
25961,0,0
25962,5,0
25963,0,0
25964,11,0
25965,0,0
25966,0,0
25967,0,0
25968,0,0
25969,0,0
25970,0,0
25971,4,0
25972,0,0
25973,10,0
25974,4,0
25975,0,0
25976,0,0
25977,7,5
25978,0,0
25979,0,0
25980,5,0
25981,0,0
25982,18,0
25983,0,0
25984,0,5
25985,0,0
25986,0,0
25987,0,0
25988,0,0
25989,7,0
25990,22,0
25991,0,0
25992,0,0
25993,0,0
25994,0,0
25995,5,0
25996,5,0
25997,0,0
25998,0,0
25999,0,0
26000,0,0
26001,0,0
26002,0,0
26003,0,0
26004,0,0
26005,0,0
26006,0,0
26007,7,0
26008,0,0
26009,0,0
26010,6,0
26011,0,0
26012,0,7
26013,0,0
26014,0,131
26015,0,72
26016,0,0
26017,39,0
26018,0,0
26019,0,0
26020,0,5
26021,0,0
26022,0,0
26023,20,0
26024,0,0
26025,0,4
26026,0,0
26027,0,0
26028,0,0
26029,0,0
26030,0,0
26031,0,0
26032,0,0
26033,0,0
26034,0,0
26035,0,0
26036,0,0
26037,0,0
26038,0,0
26039,0,4
26040,0,4
26041,12,0
26042,13,65
26043,12,40
26044,7,6
26045,0,15
26046,0,0
26047,4,0
26048,0,0
26049,0,0
26050,0,7
26051,0,28
26052,0,0
26053,0,16
26054,4,15
26055,9,0
26056,0,0
26057,0,13
26058,17,0
26059,0,0
26060,0,0
26061,0,0
26062,0,28
26063,0,22
26064,26,67
26065,56,0
26066,256,0
26067,92,0
26068,0,31
26069,82,0
26070,315,0
26071,340,33
26072,303,28
26073,750,36
26074,427,283
26075,219,126
26076,539,235
26077,448,169
26078,466,114
26079,160,277
26080,106,111
26081,0,141
26082,20,84
26083,0,5
26084,21,33
26085,98,114
26086,11,91
26087,204,72
26088,231,72
26089,280,67
26090,146,28
26091,167,107
26092,53,107
26093,219,0
26094,130,0
26095,0,60
26096,0,26
26097,0,0
26098,0,4
26099,0,0
26100,0,10
26101,0,0
26102,0,0
26103,0,10
26104,0,0
26105,4,0
26106,0,0
26107,0,0
26108,0,0
26109,0,0
26110,16,0
26111,10,0
26112,0,0
26113,18,0
26114,14,0
26115,14,0
26116,0,4
26117,0,0
26118,0,0
26119,14,0
26120,0,0
26121,23,0
26122,0,0
26123,0,0
26124,0,11
26125,0,0
26126,0,0
26127,11,0
26128,0,0
26129,0,0
26130,0,0
26131,5,0
26132,19,0
26133,0,0
26134,8,0
26135,10,0
26136,0,0
26137,6,0
26138,0,0
26139,0,0
26140,0,0
26141,0,0
26142,16,0
26143,11,0
26144,16,0
26145,0,0
26146,4,0
26147,11,0
26148,0,0
26149,0,0
26150,0,0
26151,0,0
26152,0,0
26153,0,11
26154,0,5
26155,0,0
26156,0,0
26157,20,0
26158,4,0
26159,0,0
26160,0,0
26161,0,0
26162,0,0
26163,12,11
26164,0,14
26165,0,103
26166,0,0
26167,0,0
26168,7,0
26169,0,0
26170,0,0
26171,0,0
26172,0,0
26173,0,0
26174,0,0
26175,0,26
26176,0,19
26177,41,4
26178,5,4
26179,0,4
26180,0,0
26181,0,0
26182,0,0
26183,0,0
26184,0,0
26185,0,0
26186,0,0
26187,0,5
26188,0,0
26189,0,0
26190,0,0
26191,0,0
26192,0,0
26193,0,0
26194,0,0
26195,5,0
26196,0,0
26197,0,0
26198,0,0
26199,0,0
26200,14,0
26201,0,5
26202,0,0
26203,0,0
26204,0,0
26205,0,0
26206,0,0
26207,0,0
26208,0,0
26209,0,0
26210,0,0
26211,0,0
26212,10,0
26213,0,4
26214,0,0
26215,0,0
26216,17,0
26217,0,0
26218,0,0
26219,0,4
26220,0,8
26221,0,0
26222,0,0
26223,0,0
26224,0,5
26225,0,0
26226,0,0
26227,0,0
26228,0,5
26229,10,0
26230,0,0
26231,0,11
26232,0,0
26233,0,0
26234,0,0
26235,0,0
26236,0,0
26237,0,0
26238,0,0
26239,0,0
26240,0,0
26241,0,0
26242,7,0
26243,5,0
26244,0,11
26245,4,6
26246,207,0
26247,18,23
26248,31,27
26249,206,0
26250,356,20
26251,418,43
26252,349,13
26253,438,82
26254,208,85
26255,306,0
26256,209,61
26257,355,158
26258,436,39
26259,206,30
26260,172,89
26261,0,104
26262,0,52
26263,0,93
26264,199,231
26265,385,4
26266,19,266
26267,41,507
26268,65,624
26269,90,774
26270,30,518
26271,21,629
26272,6,677
26273,66,672
26274,5,641
26275,182,480
26276,62,549
26277,187,361
26278,62,524
26279,212,373
26280,20,488
26281,182,624
26282,140,238
26283,472,476
26284,299,255
26285,309,368
26286,430,75
26287,212,244
26288,354,641
26289,484,263
26290,372,152
26291,162,447
26292,294,62
26293,469,471
26294,221,349
26295,131,211
26296,111,182
26297,57,253
26298,34,165
26299,620,28
26300,152,172
26301,450,41
26302,121,58
26303,134,40
26304,81,101
26305,131,15
26306,523,341
26307,139,161
26308,288,282
26309,416,12
26310,423,4
26311,50,435
26312,373,291
26313,20,367
26314,23,462
26315,96,594
26316,45,380
26317,34,308
26318,168,164
26319,48,430
26320,607,549
26321,107,535
26322,30,383
26323,37,354
26324,671,207
26325,379,458
26326,492,507
26327,127,249
26328,64,419
26329,27,199
26330,274,201
26331,881,281
26332,539,84
26333,152,147
26334,87,212
26335,106,215
26336,288,180
26337,30,297
26338,40,239
26339,99,204
26340,76,462
26341,582,219
26342,306,139
26343,352,161
26344,93,486
26345,5,57
26346,455,137
26347,951,18
26348,274,159
26349,507,204
26350,74,352
26351,71,870
26352,246,418
26353,425,233
26354,140,302
26355,383,600
26356,235,258
26357,729,277
26358,398,0
26359,154,50
26360,19,4
26361,39,252
26362,205,240
26363,1049,83
26364,278,254
26365,651,233
26366,739,55
26367,32,84
26368,14,180
26369,302,401
26370,249,673
26371,23,761
26372,23,506
26373,694,367
26374,283,444
26375,232,268
26376,300,470
26377,175,539
26378,210,608
26379,495,111
26380,213,100
26381,445,215
26382,226,37
26383,92,63
26384,103,67
26385,115,428
26386,520,242
26387,34,285
26388,98,448
26389,102,337
26390,110,160
26391,490,65
26392,637,138
26393,474,10
26394,10,32
26395,8,24
26396,19,350
26397,48,462
26398,170,343
26399,167,90
26400,125,67
26401,29,153
26402,83,133
26403,388,180
26404,248,167
26405,115,259
26406,79,421
26407,61,321
26408,115,296
26409,507,161
26410,333,643
26411,1334,785
26412,199,100
26413,82,664
26414,715,347
26415,179,521
26416,613,407
26417,1456,140
26418,1403,405
26419,937,1241
26420,2349,965
26421,2613,1411
26422,1925,923
26423,1859,792
26424,1256,203
26425,1985,455
26426,834,708
26427,510,345
26428,1224,232
26429,775,411
26430,729,342
26431,459,332
26432,568,251
26433,692,723
26434,667,593
26435,1201,367
26436,747,487
26437,355,469
26438,906,693
26439,725,201
26440,402,39
26441,446,259
26442,276,219
26443,226,80
26444,522,256
26445,727,407
26446,296,390
26447,1250,464
26448,381,322
26449,633,83
26450,528,129
26451,468,287
26452,143,348
26453,439,263
26454,480,254
26455,327,150
26456,602,446
26457,550,448
26458,1204,641
26459,333,812
26460,502,505
26461,1061,864
26462,270,710
26463,292,994
26464,920,548
26465,398,419
26466,594,502
26467,723,459
26468,832,156
26469,510,199
26470,534,323
26471,395,247
26472,125,261
26473,280,545
26474,421,216
26475,147,155
26476,854,44
26477,178,126
26478,333,278
26479,1240,205
26480,430,73
26481,278,209
26482,434,225
26483,944,370
26484,875,176
26485,123,175
26486,276,380
26487,942,346
26488,527,334
26489,520,392
26490,325,345
26491,201,89
26492,593,41
26493,18,559
26494,524,379
26495,639,96
26496,409,41
26497,256,153
26498,109,155
26499,229,190
26500,162,127
26501,632,96
26502,266,158
26503,39,419
26504,397,226
26505,589,223
26506,318,283
26507,393,385
26508,493,346
26509,503,14
26510,297,0
26511,266,7
26512,140,147
26513,109,4
26514,281,29
26515,631,120
26516,381,493
26517,433,237
26518,130,573
26519,386,121
26520,660,121
26521,50,213
26522,144,0
26523,220,159
26524,16,156
26525,417,17
26526,433,175
26527,66,240
26528,178,677
26529,835,564
26530,1043,240
26531,82,496
26532,19,643
26533,832,369
26534,604,513
26535,407,371
26536,989,502
26537,506,527
26538,471,388
26539,646,400
26540,625,188
26541,185,416
26542,70,188
26543,564,341
26544,341,205
26545,850,233
26546,380,247
26547,225,539
26548,356,400
26549,668,316
26550,291,527
26551,671,338
26552,1007,235
26553,249,149
26554,696,157
26555,198,253
26556,13,102
26557,7,218
26558,13,209
26559,145,140
26560,337,246
26561,602,289
26562,5,222
26563,360,314
26564,522,177
26565,382,330
26566,264,203
26567,29,351
26568,120,268
26569,186,499
26570,271,258
26571,224,215
26572,505,266
26573,311,400
26574,896,251
26575,113,256
26576,211,270
26577,299,309
26578,81,245
26579,19,350
26580,208,425
26581,359,211
26582,513,222
26583,151,321
26584,551,441
26585,10,695
26586,28,709
26587,147,535
26588,231,526
26589,22,292
26590,117,126
26591,28,261
26592,493,342
26593,105,472
26594,562,296
26595,317,278
26596,522,183
26597,207,205
26598,15,284
26599,139,288
26600,299,492
26601,269,416
26602,510,234
26603,404,119
26604,80,94
26605,161,260
26606,406,282
26607,301,177
26608,256,526
26609,410,366
26610,264,317
26611,207,210
26612,510,376
26613,738,263
26614,299,234
26615,715,473
26616,212,60
26617,196,8
26618,108,141
26619,399,40
26620,313,235
26621,177,318
26622,261,190
26623,182,275
26624,314,207
26625,81,106
26626,23,392
26627,207,328
26628,684,550
26629,638,421
26630,1628,42
26631,298,60
26632,254,111
26633,203,156
26634,591,192
26635,224,124
26636,508,70
26637,207,300
26638,218,107
26639,215,463
26640,456,315
26641,400,152
26642,431,138
26643,378,548
26644,223,361
26645,811,456
26646,732,184
26647,71,321
26648,354,118
26649,188,52
26650,58,42
26651,6,8
26652,0,0
26653,0,0
26654,0,0
26655,0,0
26656,0,0
26657,0,0
26658,0,0
26659,0,96
26660,0,82
26661,0,49
26662,0,116
26663,0,14
26664,0,23
26665,0,17
26666,0,173
26667,27,57
26668,0,556
26669,391,466
26670,338,289
26671,839,0
26672,225,191
26673,508,12
26674,335,89
26675,361,281
26676,145,4
26677,343,103
26678,51,214
26679,240,24
26680,580,209
26681,529,229
26682,776,365
26683,151,223
26684,366,165
26685,207,177
26686,498,161
26687,441,183
26688,734,256
26689,460,187
26690,21,70
26691,425,585
26692,287,116
26693,649,97
26694,840,137
26695,403,108
26696,545,101
26697,764,194
26698,489,185
26699,365,47
26700,31,4
26701,75,0
26702,0,130
26703,68,42
26704,229,234
26705,84,39
26706,238,219
26707,215,0
26708,477,13
26709,280,0
26710,32,0
26711,0,0
26712,12,0
26713,0,0
26714,0,0
26715,0,0
26716,0,0
26717,0,0
26718,0,0
26719,0,0
26720,0,0
26721,0,0
26722,0,0
26723,0,0
26724,0,29
26725,0,47
26726,72,224
26727,24,342
26728,250,107
26729,709,293
26730,440,321
26731,376,524
26732,307,125
26733,762,64
26734,269,408
26735,655,184
26736,699,293
26737,602,21
26738,455,158
26739,218,77
26740,542,18
26741,639,292
26742,375,251
26743,806,202
26744,469,203
26745,614,0
26746,522,0
26747,256,0
26748,419,0
26749,233,14
26750,132,0
26751,0,5
26752,0,0
26753,0,83
26754,0,19
26755,10,145
26756,6,46
26757,209,193
26758,235,273
26759,660,223
26760,728,290
26761,802,257
26762,787,207
26763,697,184
26764,278,188
26765,333,293
26766,185,0
26767,338,0
26768,768,8
26769,41,19
26770,303,42
26771,290,0
26772,711,0
26773,375,27
26774,312,71
26775,266,152
26776,461,40
26777,617,130
26778,773,194
26779,781,165
26780,726,543
26781,660,334
26782,1144,175
26783,483,226
26784,531,352
26785,304,333
26786,428,232
26787,215,72
26788,216,111
26789,182,133
26790,346,132
26791,271,277
26792,313,130
26793,415,134
26794,515,146
26795,81,223
26796,371,60
26797,169,166
26798,313,233
26799,149,429
26800,37,119
26801,536,275
26802,228,430
26803,534,194
26804,163,414
26805,178,389
26806,51,287
26807,365,314
26808,574,173
26809,481,24
26810,199,70
26811,270,30
26812,27,50
26813,56,82
26814,0,6
26815,0,61
26816,0,12
26817,0,20
26818,0,19
26819,0,9
26820,0,0
26821,0,0
26822,0,0
26823,0,0
26824,25,0
26825,0,7
26826,0,0
26827,26,0
26828,0,0
26829,29,0
26830,4,27
26831,21,0
26832,0,0
26833,0,0
26834,0,0
26835,0,0
26836,0,0
26837,0,0
26838,4,9
26839,0,0
26840,0,0
26841,0,0
26842,0,0
26843,0,0
26844,0,0
26845,0,51
26846,0,6
26847,0,112
26848,0,63
26849,0,23
26850,0,29
26851,0,61
26852,0,39
26853,7,156
26854,0,0
26855,16,14
26856,80,15
26857,52,8
26858,39,0
26859,21,23
26860,0,92
26861,539,112
26862,332,291
26863,243,265
26864,301,79
26865,290,62
26866,48,254
26867,401,50
26868,94,14
26869,191,4
26870,124,17
26871,31,120
26872,78,139
26873,74,279
26874,258,394
26875,318,54
26876,294,382
26877,491,286
26878,225,300
26879,278,147
26880,156,343
26881,151,130
26882,489,224
26883,647,301
26884,49,47
26885,29,0
26886,58,0
26887,140,4
26888,20,631
26889,92,595
26890,520,784
26891,177,325
26892,122,67
26893,128,208
26894,61,395
26895,21,62
26896,43,28
26897,211,83
26898,133,4
26899,123,121
26900,125,60
26901,286,38
26902,0,12
26903,0,4
26904,6,6
26905,0,4
26906,0,0
26907,0,0
26908,0,0
26909,0,0
26910,0,0
26911,0,0
26912,0,0
26913,0,17
26914,11,0
26915,0,0
26916,0,0
26917,0,0
26918,0,0
26919,11,0
26920,0,0
26921,0,0
26922,5,0
26923,0,0
26924,5,0
26925,0,0
26926,0,0
26927,0,0
26928,0,0
26929,0,0
26930,0,0
26931,6,0
26932,0,0
26933,0,0
26934,0,7
26935,5,0
26936,0,6
26937,0,8
26938,65,0
26939,66,0
26940,49,0
